order_id,product_id,customer_id,quantity,unit_price,line_total,discount_pct,shipping_cost,currency,order_status,payment_method,sales_channel,order_date,shipping_date
5206,18688,9029,5,101.93,509.65,,30.68,USD,Pending,Credit Card,Field Sales,2024-11-10,
5275,58298,6774,3,32.9,98.7,0.1,6.76,USD,Shipped,PayPal,Partner,2024-11-10,2024-11-11
5896,65365,5597,4,60.51,242.04,,20.48,USD,Returned,Credit Card,Online,2024-11-10,2024-11-16
6656,99834,8706,2,179.18,358.36,0.05,34.4,USD,Delivered,Bank Transfer,Online,2024-11-10,2024-11-10
6813,68066,1843,1,12.83,12.83,,32.59,USD,Shipped,PayPal,Online,2024-11-10,2024-11-14
6881,25162,2484,2,108.0,216.0,,15.17,USD,Delivered,Credit Card,Online,2024-11-10,2024-11-11
7472,26022,2803,5,32.5,162.5,0.1,7.38,USD,Delivered,PayPal,Online,2024-11-10,2024-11-10
8272,89204,9735,3,180.98,542.94,,34.15,USD,Delivered,PayPal,Marketplace,2024-11-10,2024-11-14
9398,55604,8970,5,86.9,434.5,,17.72,USD,Shipped,Credit Card,Online,2024-11-10,2024-11-17
761,78355,1826,3,144.5,433.5,0.1,0.62,USD,Delivered,Credit Card,Field Sales,2024-11-11,2024-11-14
1931,93743,2147,5,39.82,199.1,0.2,34.28,USD,Shipped,Credit Card,Field Sales,2024-11-11,2024-11-18
2069,12757,4874,2,112.68,225.36,0.1,16.46,USD,Delivered,Bank Transfer,Online,2024-11-11,2024-11-12
2423,84291,4874,5,6.12,30.6,,18.39,USD,Delivered,Bank Transfer,Online,2024-11-11,2024-11-18
2770,77571,1394,4,9.42,37.68,0.15,11.09,USD,Delivered,Credit Card,Online,2024-11-11,2024-11-16
3858,50049,8706,4,19.39,77.56,,25.21,USD,Shipped,Bank Transfer,Online,2024-11-11,2024-11-13
3979,83571,4273,3,45.02,135.06,,30.24,USD,Shipped,Bank Transfer,Partner,2024-11-11,2024-11-18
4103,22032,4874,5,52.76,263.8,,25.83,USD,Shipped,Credit Card,Marketplace,2024-11-11,2024-11-12
4179,85413,4874,2,69.19,138.38,,34.56,USD,Delivered,Bank Transfer,Marketplace,2024-11-11,2024-11-12
5680,70383,7095,1,107.34,107.34,,3.98,USD,Pending,Credit Card,Online,2024-11-11,
5905,88431,5977,5,122.16,610.8,,37.3,USD,Delivered,Credit Card,Partner,2024-11-11,2024-11-13
6002,26022,5597,4,75.76,303.04,,29.48,USD,Shipped,Credit Card,Online,2024-11-11,2024-11-11
6395,13514,5597,1,36.02,36.02,,30.6,USD,Delivered,Credit Card,Online,2024-11-11,2024-11-14
6493,82805,5893,5,65.19,325.95,0.2,12.03,USD,Delivered,Credit Card,Online,2024-11-11,2024-11-14
7681,26022,4323,5,103.53,517.65,,15.94,USD,Delivered,PayPal,Online,2024-11-11,2024-11-14
8266,19549,7426,5,123.67,618.35,,0.92,USD,Delivered,Bank Transfer,Field Sales,2024-11-11,2024-11-11
8315,26022,7241,5,106.81,534.05,0.1,32.85,USD,Delivered,Credit Card,Online,2024-11-11,2024-11-14
8737,77571,2803,1,45.53,45.53,0.1,18.42,USD,Shipped,Invoice,Partner,2024-11-11,2024-11-16
8764,87410,8432,5,178.73,893.65,,5.14,USD,Pending,Bank Transfer,Partner,2024-11-11,
1542,10028,8970,3,35.07,105.21,0.1,26.35,USD,Delivered,Credit Card,Partner,2024-11-12,2024-11-17
1628,43417,6855,1,13.89,13.89,0.1,37.67,USD,Cancelled,Invoice,Field Sales,2024-11-12,2024-11-14
1774,45999,7588,1,89.6,89.6,0.15,7.0,USD,Delivered,PayPal,Field Sales,2024-11-12,2024-11-18
1801,14138,5977,2,106.09,212.18,,35.85,USD,Pending,Bank Transfer,Online,2024-11-12,2024-11-12
1890,20142,8524,3,79.84,239.52,,9.06,USD,Delivered,Credit Card,Online,2024-11-12,2024-11-16
1908,92066,7816,2,60.96,121.92,,38.59,USD,Delivered,Invoice,Online,2024-11-12,2024-11-16
2120,94930,4978,2,36.37,72.74,,35.84,USD,Shipped,Credit Card,Marketplace,2024-11-12,2024-11-13
2398,80714,2750,3,114.03,342.09,,14.38,USD,Delivered,Credit Card,Online,2024-11-12,2024-11-14
2489,27252,9309,1,67.89,67.89,0.15,38.69,USD,Cancelled,Bank Transfer,Online,2024-11-12,2024-11-13
2757,96046,7426,1,46.99,46.99,0.1,3.59,USD,Delivered,Credit Card,Online,2024-11-12,2024-11-13
4385,76117,9029,4,91.9,367.6,,37.59,USD,Shipped,Credit Card,Online,2024-11-12,2024-11-13
4862,67620,2803,1,59.05,59.05,0.05,6.92,USD,Cancelled,Bank Transfer,Partner,2024-11-12,2024-11-19
4879,23976,5478,1,12.33,12.33,0.2,2.1,USD,Delivered,Bank Transfer,Online,2024-11-12,2024-11-12
6539,77188,8008,4,65.94,263.76,0.05,34.97,USD,Delivered,Bank Transfer,Partner,2024-11-12,2024-11-19
8016,89498,7833,4,98.6,394.4,0.05,19.86,USD,Delivered,PayPal,Online,2024-11-12,2024-11-14
9681,61541,9735,1,7.31,7.31,0.1,9.58,USD,Delivered,Bank Transfer,Online,2024-11-12,2024-11-18
741,52871,4273,1,123.43,123.43,0.05,12.52,USD,Cancelled,Invoice,Partner,2024-11-13,2024-11-13
1033,55529,1798,4,100.79,403.16,0.05,38.15,USD,Delivered,PayPal,Field Sales,2024-11-13,2024-11-14
1351,57651,5597,1,151.57,151.57,,32.84,USD,Pending,Credit Card,Online,2024-11-13,2024-11-13
2105,77097,1572,5,76.99,384.95,,23.88,USD,Cancelled,Credit Card,Field Sales,2024-11-13,2024-11-17
2937,48936,2636,2,231.8,463.6,0.05,4.46,USD,Shipped,Credit Card,Field Sales,2024-11-13,2024-11-17
3535,19951,7816,2,29.17,58.34,,19.32,USD,Delivered,Credit Card,Field Sales,2024-11-13,2024-11-15
4128,28680,4978,4,81.95,327.8,,10.28,USD,Delivered,Credit Card,Online,2024-11-13,2024-11-13
5079,52763,5893,1,108.85,108.85,0.05,5.49,USD,Shipped,Credit Card,Field Sales,2024-11-13,2024-11-15
5232,26022,3039,1,59.86,59.86,,17.84,USD,Delivered,Bank Transfer,Online,2024-11-13,2024-11-19
5713,30484,7922,5,93.4,467.0,0.1,37.88,USD,Delivered,Bank Transfer,Online,2024-11-13,2024-11-18
7602,36507,8524,3,30.91,92.73,,11.79,USD,Cancelled,Credit Card,Field Sales,2024-11-13,2024-11-17
8155,92066,6774,5,135.68,678.4,0.1,5.41,USD,Delivered,Bank Transfer,Online,2024-11-13,2024-11-14
8706,24366,4926,1,31.6,31.6,,16.45,USD,Shipped,Bank Transfer,Marketplace,2024-11-13,2024-11-20
9782,33410,7095,4,113.07,452.28,,29.45,USD,Delivered,Credit Card,Online,2024-11-13,2024-11-20
1727,64337,8432,3,27.86,83.58,0.2,8.41,USD,Delivered,Credit Card,Online,2024-11-14,2024-11-16
2027,56610,5977,5,354.64,1773.2,,9.9,USD,Delivered,Credit Card,Online,2024-11-14,2024-11-21
4579,55529,2803,1,54.19,54.19,,14.11,USD,Shipped,Invoice,Online,2024-11-14,2024-11-18
5887,10169,2750,2,156.8,313.6,,4.59,USD,Pending,Bank Transfer,Online,2024-11-14,2024-11-15
6347,28680,9724,5,76.33,381.65,0.15,2.8,USD,Cancelled,Credit Card,Online,2024-11-14,2024-11-15
6690,21606,5036,2,189.77,379.54,0.05,39.29,USD,Delivered,Bank Transfer,Field Sales,2024-11-14,2024-11-17
6842,19549,8682,1,16.22,16.22,0.05,0.11,USD,Shipped,Credit Card,Online,2024-11-14,2024-11-17
8189,66562,6774,4,30.39,121.56,,15.04,USD,Shipped,Credit Card,Online,2024-11-14,2024-11-21
8486,76388,1843,1,208.65,208.65,,27.2,USD,Shipped,Bank Transfer,Online,2024-11-14,2024-11-17
8840,52763,7241,4,30.77,123.08,0.1,20.9,USD,Shipped,Credit Card,Partner,2024-11-14,2024-11-14
9797,34313,4978,5,114.52,572.6,,13.2,USD,Shipped,PayPal,Online,2024-11-14,2024-11-15
9884,69255,7588,4,340.44,1361.76,,0.57,USD,Delivered,Bank Transfer,Partner,2024-11-14,2024-11-21
44,10169,8524,1,128.5,128.5,0.1,0.38,USD,Cancelled,Credit Card,Partner,2024-11-15,2024-11-18
98,12757,9724,3,4.5,13.5,0.1,22.11,USD,Shipped,Credit Card,Field Sales,2024-11-15,2024-11-22
1624,80733,8008,4,67.06,268.24,,9.17,USD,Delivered,Credit Card,Online,2024-11-15,2024-11-22
1761,94818,4323,1,30.91,30.91,,0.94,USD,Delivered,PayPal,Field Sales,2024-11-15,2024-11-21
1861,14138,7426,1,56.44,56.44,,22.91,USD,Pending,Credit Card,Marketplace,2024-11-15,2024-11-15
2198,42622,7588,4,69.2,276.8,,2.63,USD,Delivered,Credit Card,Online,2024-11-15,2024-11-15
3455,36507,8008,1,28.31,28.31,,13.79,USD,Shipped,Credit Card,Partner,2024-11-15,2024-11-22
3552,23976,8682,1,212.73,212.73,0.05,12.09,USD,Delivered,Bank Transfer,Partner,2024-11-15,2024-11-16
5707,51659,1826,4,158.1,632.4,,11.49,USD,Delivered,Bank Transfer,Marketplace,2024-11-15,2024-11-22
6729,77097,7095,1,5.0,5.0,,14.31,USD,Shipped,PayPal,Field Sales,2024-11-15,2024-11-21
7212,26022,1826,3,189.83,569.49,0.15,14.43,USD,Delivered,PayPal,Online,2024-11-15,2024-11-17
7413,56165,4978,3,44.31,132.93,0.2,35.57,USD,Pending,Bank Transfer,Online,2024-11-15,2024-11-17
7548,18688,5597,4,61.62,246.48,,33.72,USD,Delivered,Bank Transfer,Online,2024-11-15,
7580,22032,9724,5,44.48,222.4,,27.25,USD,Shipped,Credit Card,Online,2024-11-15,2024-11-22
8104,39096,1394,4,230.18,920.72,,35.19,USD,Shipped,Credit Card,Online,2024-11-15,2024-11-17
9254,68066,1843,2,64.63,129.26,0.05,25.1,USD,Delivered,Invoice,Online,2024-11-15,2024-11-16
9274,89498,2147,1,82.61,82.61,,39.56,USD,Delivered,Credit Card,Field Sales,2024-11-15,
2284,22032,1798,3,99.39,298.17,0.05,30.05,USD,Delivered,Credit Card,Online,2024-11-16,2024-11-19
2675,77188,7922,5,50.88,254.4,0.05,31.33,USD,Delivered,PayPal,Field Sales,2024-11-16,2024-11-19
3009,25879,5713,5,71.59,357.95,0.1,5.86,USD,Delivered,Bank Transfer,Online,2024-11-16,2024-11-16
3152,92066,9724,5,47.14,235.7,0.15,25.72,USD,Pending,Credit Card,Field Sales,2024-11-16,2024-11-18
4195,22713,7095,2,68.79,137.58,0.05,4.31,USD,Delivered,Credit Card,Online,2024-11-16,2024-11-17
4685,28680,4874,5,33.21,166.05,0.15,7.21,USD,Shipped,Credit Card,Online,2024-11-16,2024-11-20
7268,27252,7588,1,56.66,56.66,,23.8,USD,Delivered,Bank Transfer,Field Sales,2024-11-16,2024-11-20
7414,25879,8008,5,57.83,289.15,,34.33,USD,Delivered,Bank Transfer,Marketplace,2024-11-16,2024-11-21
9285,15120,9029,5,110.28,551.4,,19.69,USD,Cancelled,Credit Card,Online,2024-11-16,2024-11-17
9919,66335,9724,3,130.37,391.11,,20.2,USD,Cancelled,Bank Transfer,Partner,2024-11-16,
1002,39096,7241,1,72.36,72.36,0.15,25.64,USD,Shipped,Credit Card,Online,2024-11-17,2024-11-24
1594,45999,9309,4,27.0,108.0,,7.26,USD,Shipped,Invoice,Field Sales,2024-11-17,2024-11-22
1746,78284,8706,3,18.42,55.26,0.15,38.43,USD,Shipped,PayPal,Online,2024-11-17,2024-11-19
2048,96319,1843,1,191.12,191.12,0.05,23.3,USD,Cancelled,Credit Card,Online,2024-11-17,2024-11-17
2117,12773,6774,1,20.25,20.25,0.1,8.1,USD,Delivered,Credit Card,Marketplace,2024-11-17,2024-11-23
2827,19549,8008,2,148.55,297.1,,1.98,USD,Shipped,Credit Card,Partner,2024-11-17,2024-11-23
3663,69662,7426,3,25.07,75.21,,0.24,USD,Delivered,Bank Transfer,Online,2024-11-17,2024-11-23
4228,43835,5893,2,50.21,100.42,,10.36,USD,Delivered,Bank Transfer,Field Sales,2024-11-17,2024-11-18
4727,19951,6855,1,81.0,81.0,,4.06,USD,Cancelled,Bank Transfer,Online,2024-11-17,2024-11-19
7903,48936,7816,3,39.21,117.63,0.1,34.67,USD,Delivered,Bank Transfer,Field Sales,2024-11-17,2024-11-20
9025,11677,6774,5,35.06,175.3,0.05,22.4,USD,Delivered,Credit Card,Online,2024-11-17,2024-11-23
9336,19102,2484,4,39.15,156.6,,4.06,USD,Shipped,Credit Card,Field Sales,2024-11-17,2024-11-22
9423,35379,7095,1,60.91,60.91,,35.73,USD,Delivered,Invoice,Field Sales,2024-11-17,2024-11-23
9761,41513,7241,2,45.79,91.58,0.1,15.95,USD,Delivered,Credit Card,Online,2024-11-17,2024-11-19
937,93966,5713,5,82.18,410.9,,21.09,USD,Delivered,Bank Transfer,Online,2024-11-18,2024-11-22
2210,57677,8970,1,19.0,19.0,,24.53,USD,Shipped,Bank Transfer,Marketplace,2024-11-18,2024-11-23
3627,76524,9724,3,47.04,141.12,,8.62,USD,Shipped,Credit Card,Partner,2024-11-18,2024-11-20
4868,93743,1843,4,59.98,239.92,,26.27,USD,Shipped,Credit Card,Online,2024-11-18,2024-11-25
5050,50895,9724,3,119.03,357.09,,11.86,USD,Shipped,Bank Transfer,Online,2024-11-18,2024-11-18
5126,14963,4926,1,32.8,32.8,,11.19,USD,Returned,Credit Card,Online,2024-11-18,
5704,65365,9735,3,41.98,125.94,0.1,8.79,USD,Delivered,Credit Card,Online,2024-11-18,2024-11-18
5772,93966,8524,2,39.75,79.5,0.05,5.86,USD,Delivered,Credit Card,Online,2024-11-18,2024-11-19
7041,11677,6673,3,122.67,368.01,,8.88,USD,Pending,Credit Card,Online,2024-11-18,2024-11-20
7523,16643,2750,2,101.63,203.26,,15.14,USD,Delivered,Bank Transfer,Marketplace,2024-11-18,2024-11-24
7678,56610,4874,5,158.41,792.05,0.1,28.59,USD,Cancelled,Bank Transfer,Online,2024-11-18,2024-11-22
8013,11677,2147,5,81.19,405.95,,28.42,USD,Delivered,Bank Transfer,Field Sales,2024-11-18,2024-11-23
8275,18688,5713,4,248.03,992.12,0.15,8.3,USD,Delivered,Bank Transfer,Partner,2024-11-18,2024-11-22
9610,81582,9724,2,36.26,72.52,0.15,38.09,USD,Shipped,Bank Transfer,Online,2024-11-18,2024-11-23
9757,32935,5893,1,15.2,15.2,,5.51,USD,Delivered,Credit Card,Field Sales,2024-11-18,2024-11-21
278,30484,2803,4,60.25,241.0,0.15,31.09,USD,Delivered,Credit Card,Online,2024-11-19,2024-11-21
592,41638,6855,4,112.08,448.32,0.15,36.76,USD,Delivered,Bank Transfer,Online,2024-11-19,2024-11-22
642,65062,7095,3,153.54,460.62,0.05,33.36,USD,Delivered,Credit Card,Marketplace,2024-11-19,2024-11-26
763,80714,9309,4,69.66,278.64,,22.07,USD,Shipped,Credit Card,Online,2024-11-19,2024-11-20
1298,94818,1826,1,30.46,30.46,,35.6,USD,Cancelled,Invoice,Online,2024-11-19,2024-11-19
2674,25689,4978,4,59.17,236.68,0.2,5.71,USD,Cancelled,PayPal,Online,2024-11-19,2024-11-26
2975,10028,8008,3,19.36,58.08,0.2,22.67,USD,Returned,Credit Card,Field Sales,2024-11-19,2024-11-25
3726,68066,8432,1,93.15,93.15,,31.8,USD,Delivered,Credit Card,Online,2024-11-19,2024-11-23
4177,57269,4273,4,101.03,404.12,,32.82,USD,Delivered,Bank Transfer,Online,2024-11-19,2024-11-20
4434,51659,9735,1,39.07,39.07,,38.79,USD,Returned,Credit Card,Partner,2024-11-19,2024-11-19
5106,12773,1394,3,41.46,124.38,,19.42,USD,Delivered,Bank Transfer,Partner,2024-11-19,2024-11-25
7258,10525,7294,3,103.03,309.09,,37.5,USD,Shipped,Credit Card,Online,2024-11-19,2024-11-24
8383,78355,7241,5,33.92,169.6,0.15,18.67,USD,Shipped,Credit Card,Online,2024-11-19,2024-11-24
9497,92848,2750,4,41.5,166.0,,19.32,USD,Shipped,Credit Card,Online,2024-11-19,2024-11-23
9723,89665,4874,1,53.45,53.45,0.15,27.71,USD,Pending,Credit Card,Online,2024-11-19,2024-11-21
1263,21537,7922,5,8.81,44.05,0.1,34.34,USD,Shipped,Invoice,Online,2024-11-20,2024-11-26
2294,51659,6855,2,14.13,28.26,0.15,13.96,USD,Delivered,Credit Card,Field Sales,2024-11-20,2024-11-20
5535,12773,5478,3,50.2,150.6,,33.67,USD,Returned,Bank Transfer,Field Sales,2024-11-20,2024-11-26
5770,15658,5478,1,46.0,46.0,0.2,16.56,USD,Pending,Bank Transfer,Field Sales,2024-11-20,2024-11-23
347,13718,7588,1,35.79,35.79,,35.44,USD,Pending,Credit Card,Marketplace,2024-11-21,
1127,93743,6855,3,60.23,180.69,,36.02,USD,Delivered,PayPal,Online,2024-11-21,2024-11-23
1385,19951,8706,3,32.22,96.66,,34.14,USD,Delivered,Invoice,Field Sales,2024-11-21,2024-11-24
1516,32935,5918,5,11.33,56.65,,21.17,USD,Delivered,Credit Card,Field Sales,2024-11-21,2024-11-26
2274,76117,7588,2,196.82,393.64,,21.77,USD,Delivered,Credit Card,Marketplace,2024-11-21,2024-11-26
2820,37988,2147,5,110.63,553.15,,2.02,USD,Delivered,Invoice,Field Sales,2024-11-21,2024-11-23
3034,66562,8008,2,46.91,93.82,0.05,0.66,USD,Delivered,Credit Card,Online,2024-11-21,2024-11-27
3729,99834,5036,4,74.36,297.44,,4.0,USD,Delivered,Credit Card,Field Sales,2024-11-21,2024-11-24
3906,92848,8008,2,67.9,135.8,,25.67,USD,Delivered,Bank Transfer,Online,2024-11-21,2024-11-27
4718,52763,9735,4,154.04,616.16,0.1,10.22,USD,Delivered,Bank Transfer,Marketplace,2024-11-21,2024-11-28
5100,80714,9735,2,79.71,159.42,,37.47,USD,Shipped,Credit Card,Field Sales,2024-11-21,2024-11-25
5376,24306,8682,5,27.51,137.55,,34.93,USD,Shipped,Credit Card,Online,2024-11-21,2024-11-23
7069,71609,8524,4,110.39,441.56,,16.51,USD,Delivered,Credit Card,Online,2024-11-21,2024-11-28
7167,59746,6855,1,80.14,80.14,0.15,30.22,USD,Delivered,Credit Card,Partner,2024-11-21,2024-11-28
7407,25879,7241,2,169.28,338.56,,34.1,USD,Delivered,Credit Card,Field Sales,2024-11-21,2024-11-21
7536,14963,7095,3,106.39,319.17,0.15,5.52,USD,Cancelled,PayPal,Online,2024-11-21,2024-11-22
7629,65365,4926,2,36.0,72.0,,4.66,USD,Delivered,Bank Transfer,Field Sales,2024-11-21,2024-11-22
7716,46218,9309,1,242.22,242.22,,33.97,USD,Pending,Bank Transfer,Online,2024-11-21,2024-11-28
9296,50049,5036,3,27.57,82.71,0.05,34.61,USD,Delivered,Credit Card,Online,2024-11-21,2024-11-24
9472,18688,4926,2,272.87,545.74,,21.55,USD,Delivered,Credit Card,Online,2024-11-21,2024-11-28
1189,13718,3039,2,81.67,163.34,0.2,1.77,USD,Returned,Bank Transfer,Online,2024-11-22,2024-11-29
2358,45548,7294,3,186.94,560.82,0.15,36.05,USD,Shipped,Credit Card,Field Sales,2024-11-22,2024-11-26
2832,77571,5036,4,40.09,160.36,0.05,29.57,USD,Shipped,Credit Card,Marketplace,2024-11-22,2024-11-28
3392,66327,2803,1,31.2,31.2,,31.68,USD,Delivered,Credit Card,Online,2024-11-22,2024-11-26
4201,51428,2147,2,54.07,108.14,0.15,28.64,USD,Delivered,Invoice,Online,2024-11-22,2024-11-28
6175,43417,2147,5,78.44,392.2,,18.23,USD,Delivered,Credit Card,Partner,2024-11-22,2024-11-28
6232,83571,7922,4,38.18,152.72,,14.07,USD,Returned,Bank Transfer,Online,2024-11-22,2024-11-27
6336,13514,5597,2,101.59,203.18,0.1,23.75,USD,Pending,Credit Card,Field Sales,2024-11-22,2024-11-24
8271,78284,4874,1,74.96,74.96,,36.6,USD,Delivered,Credit Card,Field Sales,2024-11-22,
8413,87410,4874,5,69.43,347.15,0.05,38.2,USD,Shipped,Credit Card,Online,2024-11-22,
9907,31334,1843,1,26.35,26.35,0.05,39.73,USD,Delivered,Bank Transfer,Online,2024-11-22,2024-11-27
351,21537,5893,1,39.32,39.32,,35.88,USD,Delivered,Bank Transfer,Online,2024-11-23,2024-11-26
1282,55529,4273,5,47.24,236.2,0.05,27.83,USD,Delivered,Bank Transfer,Partner,2024-11-23,2024-11-26
1776,65365,9029,3,60.92,182.76,,11.16,USD,Delivered,PayPal,Online,2024-11-23,
1868,77571,9735,3,49.17,147.51,,38.78,USD,Delivered,Credit Card,Online,2024-11-23,2024-11-27
2833,39096,5918,5,36.67,183.35,0.05,14.47,USD,Pending,PayPal,Online,2024-11-23,2024-11-29
3607,78284,7294,1,28.72,28.72,0.15,23.05,USD,Delivered,PayPal,Partner,2024-11-23,2024-11-27
3939,71609,9735,4,73.55,294.2,,8.86,USD,Shipped,Credit Card,Online,2024-11-23,2024-11-30
4020,87410,7095,4,128.77,515.08,0.05,28.31,USD,Shipped,Bank Transfer,Online,2024-11-23,2024-11-28
4361,90413,4185,5,109.18,545.9,0.1,25.67,USD,Shipped,Bank Transfer,Online,2024-11-23,2024-11-29
4492,38122,9029,5,72.1,360.5,,13.43,USD,Delivered,Credit Card,Partner,2024-11-23,2024-11-30
4712,14138,7833,1,131.87,131.87,0.15,18.24,USD,Delivered,Bank Transfer,Partner,2024-11-23,2024-11-28
4894,21606,3039,4,55.19,220.76,0.15,27.15,USD,Cancelled,Bank Transfer,Online,2024-11-23,2024-11-23
6112,33410,7426,2,24.5,49.0,0.05,31.02,USD,Delivered,Credit Card,Online,2024-11-23,2024-11-26
6419,80733,7816,1,50.42,50.42,,21.18,USD,Delivered,Credit Card,Online,2024-11-23,2024-11-26
8140,18701,5597,4,8.45,33.8,,1.45,USD,Shipped,Credit Card,Partner,2024-11-23,2024-11-26
9121,78355,9309,5,94.58,472.9,,19.78,USD,Delivered,Bank Transfer,Online,2024-11-23,2024-11-28
9748,48936,1798,5,132.26,661.3,0.05,38.83,USD,Delivered,Bank Transfer,Partner,2024-11-23,2024-11-26
9865,99834,7426,3,161.13,483.39,0.1,21.86,USD,Delivered,Bank Transfer,Online,2024-11-23,2024-11-24
375,10169,8706,5,162.74,813.7,,24.35,USD,Delivered,Bank Transfer,Online,2024-11-24,2024-11-27
1108,76388,2636,1,12.85,12.85,,36.49,USD,Delivered,Credit Card,Online,2024-11-24,2024-11-29
1484,51659,5478,2,23.74,47.48,,13.58,USD,Shipped,PayPal,Online,2024-11-24,2024-12-01
2609,15752,3039,5,58.01,290.05,0.05,12.43,USD,Delivered,Credit Card,Marketplace,2024-11-24,2024-11-30
2727,89498,5597,3,60.43,181.29,,14.05,USD,Delivered,Bank Transfer,Online,2024-11-24,2024-11-25
2791,33410,4323,3,40.14,120.42,,38.53,USD,Delivered,PayPal,Partner,2024-11-24,2024-11-28
4687,21606,7833,1,12.63,12.63,,19.48,USD,Cancelled,PayPal,Field Sales,2024-11-24,
5564,94818,2750,2,88.4,176.8,,12.03,USD,Cancelled,Credit Card,Partner,2024-11-24,2024-11-24
8450,96761,9735,3,119.57,358.71,,10.07,USD,Delivered,Credit Card,Partner,2024-11-24,2024-11-29
9339,96046,8008,5,48.41,242.05,,32.43,USD,Cancelled,Credit Card,Online,2024-11-24,2024-12-01
9734,21537,8706,2,139.49,278.98,,27.49,USD,Delivered,Credit Card,Field Sales,2024-11-24,2024-11-30
976,22879,8970,4,48.44,193.76,,37.23,USD,Shipped,Bank Transfer,Online,2024-11-25,2024-11-28
1762,66562,2484,2,75.26,150.52,,38.27,USD,Pending,Credit Card,Partner,2024-11-25,2024-11-25
1896,45548,1572,2,81.87,163.74,,27.56,USD,Cancelled,PayPal,Marketplace,2024-11-25,2024-11-27
2148,26022,9735,3,79.44,238.32,,25.57,USD,Delivered,Bank Transfer,Online,2024-11-25,2024-12-01
2364,50555,5977,2,30.51,61.02,0.15,14.11,USD,Cancelled,Bank Transfer,Marketplace,2024-11-25,2024-11-25
2897,92848,7241,2,39.59,79.18,0.05,32.24,USD,Cancelled,Bank Transfer,Online,2024-11-25,
2931,56610,4874,5,115.86,579.3,0.15,5.88,USD,Shipped,Bank Transfer,Field Sales,2024-11-25,2024-11-26
3703,76388,6673,2,66.4,132.8,0.1,25.68,USD,Delivered,Bank Transfer,Field Sales,2024-11-25,2024-11-26
4110,94818,4926,5,128.94,644.7,,25.9,USD,Shipped,Bank Transfer,Online,2024-11-25,2024-12-01
4124,26022,1798,5,157.18,785.9,0.2,30.38,USD,Pending,Credit Card,Marketplace,2024-11-25,2024-12-01
4222,26022,5036,4,11.59,46.36,,12.6,USD,Cancelled,PayPal,Online,2024-11-25,2024-12-02
4930,55604,7816,5,118.45,592.25,0.15,2.34,USD,Pending,Credit Card,Online,2024-11-25,2024-11-29
5583,25162,2484,2,84.26,168.52,,18.02,USD,Pending,Credit Card,Online,2024-11-25,2024-11-27
5695,15711,8970,5,106.65,533.25,,3.41,USD,Delivered,Credit Card,Field Sales,2024-11-25,2024-11-29
7525,28346,8682,3,26.47,79.41,,9.97,USD,Delivered,Credit Card,Online,2024-11-25,2024-11-27
7931,67620,4874,4,131.96,527.84,0.1,9.15,USD,Shipped,Credit Card,Online,2024-11-25,2024-11-27
9458,66562,1394,2,46.85,93.7,0.2,0.42,USD,Delivered,PayPal,Partner,2024-11-25,2024-11-30
9861,41638,7922,5,63.22,316.1,0.1,24.67,USD,Pending,PayPal,Marketplace,2024-11-25,2024-11-27
1035,67620,7816,5,68.77,343.85,0.2,11.34,USD,Delivered,Credit Card,Field Sales,2024-11-26,2024-12-01
1266,63232,8432,5,139.96,699.8,,19.06,USD,Delivered,Bank Transfer,Online,2024-11-26,
1963,67161,9309,4,37.01,148.04,0.05,39.17,USD,Delivered,Credit Card,Online,2024-11-26,2024-12-02
2112,32538,4874,3,99.65,298.95,,3.62,USD,Delivered,Credit Card,Field Sales,2024-11-26,2024-11-30
2250,43835,4185,4,55.28,221.12,,22.66,USD,Returned,Bank Transfer,Online,2024-11-26,2024-11-28
2627,67620,8970,4,36.78,147.12,0.2,22.11,USD,Shipped,Credit Card,Field Sales,2024-11-26,2024-11-27
3854,12773,8682,4,120.56,482.24,,30.46,USD,Shipped,Credit Card,Field Sales,2024-11-26,2024-12-03
5807,92371,8432,1,67.94,67.94,0.1,38.48,USD,Delivered,Credit Card,Online,2024-11-26,2024-12-01
7756,19951,8432,1,244.27,244.27,,5.23,USD,Delivered,Credit Card,Online,2024-11-26,2024-12-03
8172,10525,5597,3,108.71,326.13,0.05,4.83,USD,Pending,Credit Card,Field Sales,2024-11-26,2024-11-28
8987,66784,8432,5,42.05,210.25,,28.9,USD,Shipped,Bank Transfer,Online,2024-11-26,2024-11-28
2766,77097,4323,2,43.61,87.22,,20.43,USD,Delivered,PayPal,Field Sales,2024-11-27,2024-11-30
2777,10169,9724,1,141.78,141.78,,5.0,USD,Shipped,Credit Card,Online,2024-11-27,2024-11-27
3790,22032,2147,2,148.08,296.16,,19.26,USD,Delivered,PayPal,Online,2024-11-27,2024-11-29
